Rank,Name,Platform,Publisher,Developer,VGChartz Score,Critic Score,User Score,Total Shipped,Sales NA,Sales PAL,Sales JP,Sales Other,Sales Global,Release Date,Last Update,Genre
53252,Why Did I Buy This?,XBL,Microsoft,Silver Dollar Games,,,,,,,,,,29th May 11,03rd Mar 20,Misc
53253,Wi-El,GBA,Konami,Konami,,,,,,,,,,25th Apr 02,,Sports
53254,Wi-Fi Taiou Yakuman DS,DS,Nintendo,Nintendo,,,,,,,,,,14th Sep 06,,Misc
53255,Wi-Fi Taiou: Gensen Table Game DS,DS,Hudson Soft,Yuki Enterprise,,,,,,,,,,02nd Aug 07,,Misc
53256,Wi-Fi Taiou: Gensen Table Game Wii,Wii,Hudson Soft,Yuki Enterprise,,,,,,,,,,22nd May 08,,Misc
53257,Wicked 18,3DO,T&E Soft,Tikipod,,,,,,,,,,01st Jan 95,,Sports
53258,Wicked 18,SNES,Bullet Proof Software,Tikipod,,,,,,,,,,01st Oct 93,,Sports
53259,Wicked Surfing,GB,Unknown,Cave Barn,,,,,,,,,,31st Dec 20,,Sports
53260,Wicked Woods,Linux,Atlus,Unknown,,,,,,,,,,01st Apr 14,,Misc
53261,Wicked Woods,OSX,Atlus,Unknown,,,,,,,,,,07th May 14,,Misc
53262,Wicked Woods,PC,Atlus,Unknown,,,,,,,,,,07th May 14,,Misc
53263,Wide de Portable P,PSP,Unknown,Gametech,,,,,,,,,,,,Adventure
53264,Widget,NES,Atlus,Zodiac Entertainment,,,,,,,,,,01st Nov 92,,Platform
53265,Widget's Odyssey,PSN,Frima Studio,Frima Studio,,,,,,,,,,06th Jul 10,,Platform
53266,Widget's Odyssey 1 and 2,PSN,Frima Studio,Frima Studio,,,,,,,,,,09th Feb 11,,Platform
53267,Widget's Odyssey 1 and 2,X360,THQ,Unknown,,,,,,,,,,29th Feb 12,,Misc
53268,Widget's Odyssey 1 and 2,PC,THQ,Unknown,,,,,,,,,,10th May 12,,Misc
53269,Widget's Odyssey 2,PSN,Frima Studio,Frima Studio,,,,,,,,,,03rd Aug 10,,Platform
53270,WigCatcher,PC,Unknown,Unknown,,,,,,,,,,21st Apr 14,,Misc
53271,Wii Karaoke U by JOYSOUND,WiiU,Nintendo,TOSE,,,,,,,,,,08th Dec 12,28th Aug 18,Music
53272,WiiMove,WW,Unknown,PheroseSoft,,,,,,,,,,,,Misc
53273,WiiWAA,Wii,Unknown,Zoink Games,,,,,,,,,,,,Action
53274,Wik & The Fable of Souls,XBL,Microsoft,Reflexive Entertainment,,7.8,,,,,,,,15th Dec 05,,Platform
53275,Wik & The Fable of Souls,PC,High Horse Entertainment,Reflexive Entertainment,,,,,,,,,,14th Sep 04,,Platform
53276,Wiki Read: Wikipedia for Xbox,XBL,Microsoft,Paul Fisch 1,,,,,,,,,,12th Jul 11,,Misc
53277,WiLD,PS4,Sony Interactive Entertainment,Wild Sheep Studio,,,,,,,,,,31st Dec 20,19th Jul 18,Adventure
53278,Wild ARMs,PSN,Sony Computer Entertainment,Media.Vision,,,,,,,,,,06th Dec 07,,Role-Playing
53279,Wild ARMs 2,PSN,Sony Computer Entertainment,Media.Vision,,,,,,,,,,23rd Jul 09,,Role-Playing
53280,Wild ARMs XF,PSN,Sony Computer Entertainment,Media.Vision,,6.4,,,,,,,,10th Sep 09,,Role-Playing
53281,Wild Boater,PS,Midas Interactive Entertainment,Tao Human,,,,,,,,,,09th Nov 01,,Sports
53282,Wild Card,WS,Square,SquareSoft,,,,,,,,,,29th Mar 01,,Role-Playing
53283,Wild Gunman,NES,Nintendo,Intelligent Systems,,,,,,,,,,01st Oct 85,,Shooter
53284,Wild Guns,SNES,Natsume,Natsume,,,,,,,,,,01st Jan 94,,Shooter
53285,Wild Guns,VC,Natsume,Natsume,,,,,,,,,,31st May 10,,Shooter
53286,Wild Metal,DC,Rockstar Games,DMA Design,,,,,,,,,,01st Feb 00,,Action
53287,Wild Rapids,PS,GN Software,FUJIC Co. Ltd.,,,,,,,,,,08th Sep 00,,Sports
53288,Wild Snake,GB,Spectrum Holobyte,Manley and Assocates Inc.,,,,,,,,,,01st Sep 94,,Puzzle
53289,Wild Snake,SNES,Spectrum Holobyte,Manley and Associates Inc.,,,,,,,,,,01st Sep 94,,Puzzle
53290,Wild Varmint Bounty Hunter,PC,Value Works,Running Dog,,,,,,,,,,01st Jan 96,,Shooter
53291,Wild West Guns,WW,Gameloft,Gameloft,,,,,,,,,,04th Aug 08,,Shooter
53292,Wild Woody,SCD,Sega,Sega,,3.0,,,,,,,,01st Jan 95,,Action
53293,Wildgear,And,Neowiz Entertainment,Neowiz Corporation,,,,,,,,,,07th Aug 14,,Racing
53294,Wildlife Hunter,Wii,Unknown,Nordic Games Publishing,,,,,,,,,,,,Sports
53295,Wildlife Park,PC,Encore,B.Alive,,,,,,,,,,14th Nov 03,,Simulation
53296,Wildlife Park: Wild Creatures,PC,Deep Silver,B.Alive,,,,,,,,,,03rd Jun 04,,Simulation
53297,Wildlife Tycoon: Venture Africa,PC,Mumbo Jumbo,Pocketwatch Games,,,,,,,,,,24th Feb 06,,Strategy
53298,Wildlife Zoo,PC,DreamCatcher Interactive,DreamCatcher Interactive,,,,,,,,,,02nd Oct 06,,Strategy
53299,Wildlife Zoo: Deluxe Edition,PC,DreamCatcher Interactive,DreamCatcher Interactive,,,,,,,,,,08th Jul 08,,Strategy
53300,Wildlife: Forest Survival,PSN,Unknown,Electronic Arts,,,,,,,,,,,,Action
53301,Wildlife: Forest Survival,XBL,Unknown,Electronic Arts,,,,,,,,,,,,Action
53302,Will Fight for Food,Linux,Pyrodactyl,Pyrodactyl,,,,,,,,,,09th Apr 12,,Role-Playing
53303,Will Fight for Food,PC,Pyrodactyl,Pyrodactyl,,,,,,,,,,09th Apr 12,,Role-Playing
53304,Will Harvey's Zany Golf,PC,Electronic Arts,Sandcastle,,,,,,,,,,01st Jan 88,,Sports
53305,Will O' Wisp,PS2,Idea Factory,Idea Factory,,,,,,,,,,06th Sep 07,,Adventure
53306,Will Rock,PC,Ubisoft,Saber Interactive,,,,,,,,,,09th Jun 03,,Shooter
53307,Williams Arcade's Greatest Hits,GEN,Williams Entertainment,Digital Eclipse,,,,,,,,,,01st Jan 96,,Misc
53308,Williams Arcade's Greatest Hits,SNES,Midway Games,Digital Eclipse,,,,,,,,,,01st Oct 96,,Misc
53309,Williams Arcade's Greatest Hits,PS,Williams Entertainment,Digital Eclipse,,,,,,,,,,10th Apr 96,,Misc
53310,Willow,NES,Capcom,Capcom,,,,,,,,,,01st Dec 89,,Role-Playing
53311,Wimbledon,MS,Sega,SIMS,,,,,,,,,,01st Jan 92,,Sports
53312,Wimbledon,GG,Sega,Sega,,,,,,,,,,01st Jan 93,,Sports
53313,Wimbledon Championship Tennis,GEN,Sega,SIMS,,,,,,,,,,01st Jan 93,,Sports
53314,Wimbledon II,MS,Sega,SIMS,,,,,,,,,,01st Jan 93,,Sports
53315,"Win, Lose or Draw",NES,Hi Tech Expressions,RSP,,,,,,,,,,01st Mar 90,,Puzzle
53316,Wind and Water: Puzzle Battles,DC,RedSpot Games,Yuan Works,,,,,,,,,,01st Nov 08,,Puzzle
53317,Wind: a Breath of Heart,DC,Alchemist,Alchemist,,,,,,,,,,30th Jan 03,,Adventure
53318,Wind: a Breath of Heart,PS2,Alchemist,Alchemist,,,,,,,,,,18th Dec 03,,Adventure
53319,Wind: a Breath of Heart,PC,Minor I,Minor I,,,,,,,,,,19th Apr 02,,Adventure
53320,Wind: a breath of heart - Re-gratitude,PC,Minor I,Minor I,,,,,,,,,,05th Nov 04,,Adventure
53321,Windchaser,PC,Got Game Entertainment,Chimera Entertainment,,,,,,,,,,13th Aug 09,,Action
53322,WindforgeRead the review,PC,Unknown,Unknown,3.3,,,,,,,,,11th Mar 14,,Misc
53323,WindJammers,NG,SNK,Data East,,,,,,,,,,01st Jan 94,,Sports
53324,WindJammers,VC,D4 Enterprise,Data East,,,,,,,,,,22nd Jun 10,,Sports
53325,WindJammers (CD),NG,SNK,Data East,,,,,,,,,,01st Jan 95,,Sports
53326,Windosill,PC,Unknown,Vectorpark,,,,,,,,,,26th May 09,,Puzzle
53327,Windwalker,PC,Origin Systems,Unknown,,,,,,,,,,01st Jan 89,,Action
53328,Winemaker Extraordinaire,PC,uClick,Overplay,,,,,,,,,,20th Apr 09,,Strategy
53329,Wing Commander,PC,Origin Systems,Origin Systems,,,,,,,,,,28th Sep 90,,Action
53330,Wing Commander,SNES,Mindscape,Origin Systems,,,,,,,,,,01st Mar 92,,Action
53331,Wing Commander,SCD,Electronic Arts,Game Arts,,,,,,,,,,06th Feb 94,,Simulation
53332,Wing Commander Arena,XBL,Electronic Arts,Gaia Industries,,,,,,,,,,25th Jul 07,,Shooter
53333,Wing Commander II: Speech Accessory Pack,PC,Origin Systems,Origin,,,,,,,,,,01st Jan 91,,Simulation
53334,Wing Commander II: Vengeance of the Kilrathi,PC,Origin Systems,Origin Systems,,,,,,,,,,01st Jan 92,,Action
53335,Wing Commander III: Heart of the Tiger,PC,Electronic Arts,Origin Systems,,,,,,,,,,12th Dec 94,,Action
53336,Wing Commander III: Heart of the Tiger,3DO,Electronic Arts,Origin Systems,,,,,,,,,,12th Jun 95,,Action
53337,Wing Commander IV: The Price of Freedom,PC,Origin Systems,"Origin Systems, Inc.",,,,,,,,,,24th Aug 96,,Simulation
53338,Wing Commander IV: The Price of Freedom,PSN,Sony Computer Entertainment,"Origin Systems, Inc.",,,,,,,,,,22nd Dec 09,,Simulation
53339,Wing Commander Privateer,PC,Electronic Arts,Origin,,,,,,,,,,01st Jan 93,,Misc
53340,Wing Commander: Armada,PC,Origin Systems,"Origin Systems, Inc.",,,,,,,,,,01st Jan 94,,Simulation
53341,Wing Commander: Prophecy,PC,Origin Systems,"Origin Systems, Inc.",,,,,,,,,,19th Dec 97,,Simulation
53342,Wing Commander: The Secret Missions,SNES,Origin Systems,Origin Systems,,,,,,,,,,03rd Mar 93,,Action
53343,Wing Commander: The Secret Missions,PC,Origin Systems,Origin,,,,,,,,,,01st Jan 90,,Simulation
53344,Wing Commander: The Secret Missions 2 - Crusade,PC,Origin Systems,Origin,,,,,,,,,,01st Jan 91,,Simulation
53345,Wing Over,PS,JVC,BELUGA Computer Inc.,,,,,,,,,,01st Oct 97,,Simulation
53346,Wing Over 2,PS,Avalon Interactive,BELUGA Computer Inc.,,,,,,,,,,01st Jan 99,,Simulation
53347,Wing War,2600,Activision,Imagic,,,,,,,,,,01st Jan 83,,Shooter
53348,Wings,GBA,Metro 3D,Crawfish Interactive,,,,,,,,,,13th Feb 03,,Action
53349,Wings 2: Aces High,SNES,Namco,Namco,,,,,,,,,,01st Sep 92,,Simulation
53350,Wings of Fury,GB,Mindscape,Ed Magnin and Associates,,,,,,,,,,01st Dec 99,,Action
53351,Wings of Glory,PC,Electronic Arts,"Origin Systems, Inc.",,,,,,,,,,01st Jan 94,,Simulation
53352,Wings of Power: WWII Heavy Bombers and Jets,PC,Tri Synergy,Shockwave Productions,,,,,,,,,,13th Sep 04,,Simulation
53353,Wings of War,PC,Gathering of Developers,Silver Wish Games,,,,,,,,,,30th Aug 04,,Simulation
53354,Wings of Wor,GEN,DreamWorks Interactive,NCS,,,,,,,,,,01st Jan 91,,Shooter
53355,Wings of Wor,VC,NCS,NCS,,,,,,,,,,20th May 08,,Shooter
53356,Wings Over Europe,PC,Strategy First,Unknown,,,,,,,,,,24th May 06,,Misc
53357,Winky the Little Bear,PS,Phoenix Games,The Code Monkeys,,,,,,,,,,27th Jun 03,,Misc
53358,Winners House,GB,NCS,NCS,,,,,,,,,,20th Sep 91,,Simulation
53359,Winnie the Pooh: Adventures in the 100 Acre Wood,GB,NewKidCo,NewKidCo,,,,,,,,,,01st Apr 00,,Misc
53360,Winning Eleven x UEFA Champions League Special Pack,PSP,Konami,Konami,,,,,,,,,,10th Dec 09,,Sports
53361,Winning Post,SAT,KOEI,Koei,,,,,,,,,,01st Jan 96,,Sports
53362,Winning Post,SCD,KOEI,Koei,,,,,,,,,,17th Sep 93,,Sports
53363,Winning Post,3DO,KOEI,Koei,,,,,,,,,,16th Sep 94,,Sports
53364,Winning Post,GBA,KOEI,Koei,,,,,,,,,,21st Mar 01,,Sports
53365,Winning Post 2: Program '96,SNES,KOEI,Koei,,,,,,,,,,04th Oct 96,,Sports
53366,Winning Post 4 Program 2000,DC,KOEI,Koei,,,,,,,,,,30th Mar 00,,Sports
53367,Winning Post 7,PS2,KOEI,Koei,,,,,,,,,,25th Aug 05,,Sports
53368,Winning Post 7 2010,PC,Tecmo Koei,Tecmo Koei Games,,,,,,,,,,27th Aug 10,30th Jul 18,Sports
53369,Winning Post World,PC,KOEI,Koei,,,,,,,,,,20th Feb 09,,Sports
53370,Winning Post World 2010,PC,KOEI,Koei,,,,,,,,,,26th Feb 10,,Sports
53371,Winning Post World 8,PC,Tecmo Koei,Koei Tecmo Games,,,,,,,,,,27th Mar 14,05th Jan 19,Sports
53372,Winning Shot,PCE,Data East,Data East,,,,,,,,,,03rd Mar 89,,Sports
53373,Winning Shot,VC,G-mode,Data East,,,,,,,,,,10th Feb 09,,Sports
53374,Winter Games,NES,Acclaim Entertainment,Pony Canyon,,,,,,,,,,01st Sep 87,,Sports
53375,Winter Games,7800,Atari,Atari,,,,,,,,,,01st Jan 87,,Sports
53376,Winter Games,2600,Epyx,Epyx,,,,,,,,,,01st Jan 87,,Sports
53377,Winter Games,VC,Commodore,Epyx,,,,,,,,,,20th Feb 09,,Sports
53378,Winter Games (FDS),NES,Pony Canyon,Atelier Double,,,,,,,,,,27th Mar 87,,Sports
53379,Winter Holiday Slots 2009,XBL,Microsoft,SGN Casual Games,,,,,,,,,,23rd Dec 09,,Misc
53380,Winter Olympic Games: Lillehammer '94,GB,U.S. Gold,Unexpected Development,,,,,,,,,,01st Jan 94,,Sports
53381,Winter Olympic Games: Lillehammer '94,GEN,U.S. Gold,Tiertex Design Studios,,,,,,,,,,01st Jan 93,,Sports
53382,Winter Olympic Games: Lillehammer '94,GG,Sega,Unexpected Development,,,,,,,,,,01st Jan 94,,Sports
53383,Winter Olympic Games: Lillehammer '94,SNES,U.S. Gold,Tiertex Design Studios,,,,,,,,,,01st Feb 94,,Sports
53384,Winter Olympics,GG,Sega,Tiertex Ltd,,,,,,,,,,01st Jan 94,,Sports
53385,Winter Olympics: Lillehammer '94,MS,U.S. Gold,Tiertex Design Studios,,,,,,,,,,01st Jan 94,,Sports
53386,Winter Olympics: Lillehammer '94,PC,U.S. Gold,Tiertex Design Studios,,,,,,,,,,01st Jan 94,,Sports
53387,Winter Sports,PS2,Oxygen Interactive,Oxygen Interactive,,,,,,,,,,09th Feb 06,,Sports
53388,Winter Sports,PC,Oxygen Interactive,Oxygen Interactive,,,,,,,,,,09th Feb 06,,Sports
53389,Winter Sports - Feel the Spirit,3DS,Silver Fox Media,Unknown,,,,,,,,,,19th Dec 13,,Misc
53390,Winter Sports 2011,PC,Unknown,49Games,,,,,,,,,,,,Sports
53391,Winter Voices,PC,Unknown,Beyondthepillars,,,,,,,,,,,,Role-Playing
53392,Winx Club,PS2,Konami,Konami,,,,,,,,,,17th Mar 06,,Shooter
53393,Winx Club,PC,Konami,Konami,,,,,,,,,,28th Apr 06,,Shooter
53394,Winx Club: Believix in You!,DS,Namco Bandai,Rainbow S.p.A.,,,,,,,,,,20th Nov 09,,Adventure
53395,Winx Club: Magical Fairy Party,DS,D3Publisher,Unknown,,,,,,,,,,30th Oct 12,,Misc
53396,Winx Club: Quest for the Codex,GBA,Konami,Powerhead Games,,,,,,,,,,13th Nov 06,,Action
53397,WipEout,SAT,Soft Bank,Psygnosis,,,,,,,,,,01st Jan 96,,Racing
53398,WipEout,PC,Psygnosis,Psygnosis,,,,,,,,,,01st Nov 95,,Racing
53399,WipEout,PSN,Sony Computer Entertainment,Psygnosis,,,,,,,,,,28th Feb 07,,Racing
53400,Wipeout 2 (Mobile),And,Activision,Activision,,,,,,,,,,28th Aug 14,,Platform
53401,WipEout 2097,SAT,Psygnosis,Psygnosis,,,,,,,,,,18th Sep 97,,Racing
53402,WipEout 2097,OSX,Virtual Programming Ltd,Unknown,,,,,,,,,,01st Feb 02,,Misc
53403,WipEout 2097,Amig,Psygnosis / Reflections Interactive,Unknown,,,,,,,,,,01st Dec 99,,Misc
53404,WipEout 2097,PC,Psygnosis,Unknown,,,,,,,,,,31st Jul 97,,Misc
53405,WipEout 3 Special Edition,PS,Sony Computer Entertainment,Psygnosis,,,,,,,,,,14th Jul 00,,Racing
53406,WipEout 3 Special Edition / Destruction Derby 2,PS,Sony Computer Entertainment,Psygnosis / Reflections Interactive,,,,,,,,,,09th May 03,,Racing
53407,WipEout HDRead the review,PSN,Sony Computer Entertainment,Studio Liverpool,9.0,8.7,,,,,,,,25th Sep 08,,Racing
53408,Wipeout Pulse,PSN,Sony Computer Entertainment,Studio Liverpool,,,,,,,,,,10th Sep 09,,Racing
53409,Wipeout Pure,PSN,Sony Computer Entertainment,Studio Liverpool,,,,,,,,,,19th Nov 07,,Racing
53410,WipEout XL,PC,Psygnosis,Psygnosis,,7.1,,,,,,,,31st Jul 97,,Racing
53411,WipEout XL,PSN,Unknown,Psygnosis,,,,,,,,,,01st Jan 70,,Racing
53412,Wirehead,SCD,Sega,The Code Monkeys,,,,,,,,,,01st Jan 95,,Adventure
53413,Wishbringer,MSD,Infocom,Unknown,,,,,,,,,,01st Jan 85,,Misc
53414,Wishbringer,C64,Infocom,Unknown,,,,,,,,,,01st Jan 85,,Misc
53415,Wishbringer,AST,Infocom,Unknown,,,,,,,,,,01st Jan 85,,Misc
53416,Wishbringer,ApII,Infocom,Unknown,,,,,,,,,,01st Jan 85,,Misc
53417,Wishbringer,OSX,Infocom,Unknown,,,,,,,,,,01st Jan 85,,Misc
53418,Wishbringer,ACPC,Infocom,Infocom,,,,,,,,,,01st Jan 86,06th Jan 18,Misc
53419,Wishbringer,Amig,Infocom,Unknown,,,,,,,,,,01st Jan 86,,Misc
53420,WispLisp Array of List,XBL,Microsoft,DK Alpla,,,,,,,,,,10th Aug 11,,Action
53421,Witch and Hero,3DS,CIRCLE Entertainment,Unknown,,,,,,,,,,18th Apr 13,,Misc
53422,Witch's Curse 2,PC,Avanquest,Gogii Games,,,,,,,,,,28th Oct 11,,Puzzle
53423,Witches & Vampires: Ghost Pirates of Ashburry,DS,DTP Entertainment,City Interactive,,,,,,,,,,29th Apr 10,,Adventure
53424,With You: Mitsumeteitai,WS,Cocktail Soft,Cocktail Soft,,,,,,,,,,25th Jan 01,,Adventure
53425,With You: Mitsumeteitai,PC,Cocktail Soft,Cocktail Soft,,,,,,,,,,11th Sep 98,,Adventure
53426,With You: Mitsumeteitai,SAT,NEC Interchannel,Stack,,,,,,,,,,29th Jul 99,,Adventure
53427,Without Memory,PS4,Unknown,Unknown,,,,,,,,,,01st Jan 17,,Misc
53428,Wits & Wagers,XBL,Microsoft,Hidden Path Entertainment,,,,,,,,,,07th May 08,,Misc
53429,Wiz 'n' Liz,GEN,Psygnosis,Raising Hell Productions,,,,,,,,,,01st Jan 93,,Platform
53430,Wizadore,PC,Unknown,Imagine Software,,,,,,,,,,,,Action
53431,Wizard Apprentice,XBL,Microsoft,PlayItLoud,,,,,,,,,,01st Jan 11,,Role-Playing
53432,Wizard Defenders,3DS,Teyon Entertainment,Unknown,,,,,,,,,,27th Dec 12,,Misc
53433,Wizard Defenders,DSi,Teyon Entertainment,Unknown,,,,,,,,,,27th Dec 12,,Misc
53434,Wizard of Wor,2600,CBS Electronics,CBS Electronics,,,,,,,,,,01st Jan 82,,Action
53435,Wizard of Wor,5200,CBS Electronics,Bally/Midway,,,,,,,,,,01st Jan 81,,Shooter
53436,Wizard Pinball,GG,Domark Software,Teque Interactive,,,,,,,,,,01st Jan 92,,Misc
53437,Wizard's Crown,PC,SSI,"Strategic Simulations, Inc.",,,,,,,,,,01st Jan 87,,Role-Playing
53438,Wizard's Harmony,PS,Arc System Works,Arc System Works,,,,,,,,,,29th Dec 95,,Simulation
53439,Wizard's Harmony,SAT,Arc System Works,Arc System Works,,,,,,,,,,29th Dec 95,,Simulation
53440,Wizard's Harmony 2,PS,Arc System Works,Arc System Works,,,,,,,,,,16th Oct 97,,Simulation
53441,Wizard's Harmony 2,SAT,Arc System Works,Arc System Works,,,,,,,,,,23rd Dec 97,,Simulation
53442,Wizard's Harmony R,PS,Arc System Works,Arc System Works,,,,,,,,,,26th Nov 98,,Simulation
53443,Wizard's Keep,XBL,Microsoft,Robir,,,,,,,,,,25th Feb 11,,Role-Playing
53444,Wizard101,PC,KingIsle Entertainment,KingsIsle Entertainment,,,,,,,,,,02nd Sep 08,,Role-Playing
53445,Wizardology,DS,Unknown,Double Six,,,,,,,,,,31st Dec 20,,Adventure
53446,Wizardology,Wii,Unknown,Double Six,,,,,,,,,,31st Dec 20,,Adventure
53447,Wizardology,PC,Unknown,Double Six,,,,,,,,,,01st Jan 70,,Adventure
53448,Wizardry Asterisk: Hiiro no Fuuin,DS,Starfish,Starfish,,,,,,,,,,29th Dec 05,,Role-Playing
53449,Wizardry Empire,GB,Starfish,Starfish,,,,,,,,,,29th Oct 99,,Role-Playing
53450,Wizardry Empire 3,GC,Starfish,Starfish,,,,,,,,,,01st Jan 08,,Role-Playing
53451,Wizardry Empire II: Oujo no Isan - Legacy of the Princess,PS,Starfish,Starfish,,,,,,,,,,17th Oct 02,,Role-Playing
53452,Wizardry Empire III: Haoh no Keifu,PS2,Starfish,Starfish,,,,,,,,,,25th Dec 03,,Role-Playing
53453,Wizardry Empire III: Haoh no Keifu,PSP,Starfish,Starfish SD,,,,,,,,,,18th Jan 07,,Role-Playing
53454,Wizardry Empire: Fukkatsu no Tsue,GB,Starfish,Starfish,,,,,,,,,,22nd Dec 00,,Role-Playing
53455,Wizardry Empire: Ikoshie no Oujo,PS,Starfish,Starfish,,,,,,,,,,28th Dec 00,,Role-Playing
53456,Wizardry Gaiden 2,GB,Unknown,Sir-Tech,,,,,,,,,,,,Role-Playing
53457,Wizardry Gaiden I: Joou no Junan,GB,ASCII Entertainment,ASCII Entertainment,,,,,,,,,,01st Oct 91,,Role-Playing
53458,Wizardry Gaiden II: Kodai Kotei no Noroi,GB,ASCII Entertainment,Sir-Tech Software Inc.,,,,,,,,,,26th Dec 92,,Role-Playing
53459,Wizardry Gaiden III: Yama no Seiten,GB,ASCII Entertainment,Sir-Tech Software Inc.,,,,,,,,,,25th Sep 93,,Role-Playing
53460,Wizardry Gaiden IV: Throb of the Demon's Heart,SNES,ASCII Entertainment,Access,,,,,,,,,,20th Sep 96,,Role-Playing
53461,Wizardry Gaiden: Prisoners of the Battles,PS2,Taito,Taito Corporation,,,,,,,,,,03rd Aug 06,,Role-Playing
53462,Wizardry Gold,PC,Sirtech,Sir-Tech Software Inc.,,5.0,,,,,,,,31st May 96,,Role-Playing
53463,Wizardry I + II,PCE,Naxat Soft,Access Games,,,,,,,,,,23rd Jul 93,,Role-Playing
53464,Wizardry I-II-III: Story of Llylgamyn,SNES,Media Factory,Sir-Tech Software Inc.,,,,,,,,,,01st Jun 99,,Role-Playing
53465,Wizardry II: Legacy of Llylgamyn - The Third Scenario,NES,ASCII Entertainment,ASCII Entertainment,,,,,,,,,,21st Feb 89,,Role-Playing
53466,Wizardry II: Llygamyn no Isan,GB,ASCII Entertainment,ASCII Entertainment,,,,,,,,,,23rd Feb 01,,Role-Playing
53467,Wizardry II: The Knight of Diamonds,PC,Sirtech,"Sir-tech Software, Inc.",,,,,,,,,,01st Jan 85,,Role-Playing
53468,Wizardry III + IV,PCE,Naxat Soft,Access Games,,,,,,,,,,04th Mar 94,,Role-Playing
53469,Wizardry III: Diamond no Kishi,GB,ASCII Entertainment,ASCII Entertainment,,,,,,,,,,23rd Feb 01,,Role-Playing
53470,Wizardry III: Legacy of Llylgamyn,PC,Sirtech,"Sir-tech Software, Inc.",,,,,,,,,,01st Jan 86,,Role-Playing
53471,Wizardry IV: The Return of Werdna,PC,Sirtech,"Sir-tech Software, Inc.",,,,,,,,,,01st Jan 88,,Role-Playing
53472,Wizardry Nemesis,SAT,Shouei,Thunder Stone Japan,,,,,,,,,,22nd Jan 98,,Adventure
53473,Wizardry Online,PC,Unknown,Gamepot,,,,,,,,,,01st Jan 70,,Role-Playing
53474,Wizardry Perfect Pack,PS3,Acquire,Acquire,,,,,,,,,,08th Dec 11,,Misc
53475,Wizardry Scenario # 1: Proving Grounds of the Mad Overlord,WS,Bandai,Sting,,,,,,,,,,01st Mar 01,,Role-Playing
53476,Wizardry Summoner,GBA,Media Rings,fupac,,,,,,,,,,21st Dec 01,,Role-Playing
53477,Wizardry Summoner,PS2,Taito,Taito Corporation,,,,,,,,,,21st Apr 05,,Role-Playing
53478,Wizardry V: Heart of the Maelstrom,PC,Unknown,"Sir-tech Software, Inc.",,,,,,,,,,01st Jan 88,,Role-Playing
53479,Wizardry V: Heart of the Maelstrom,SNES,Capcom,Game Studio,,,,,,,,,,01st Apr 94,,Role-Playing
53480,Wizardry V: Heart of the Maelstrom,PCE,Naxat Soft,Access Games,,,,,,,,,,25th Sep 92,,Role-Playing
53481,Wizardry VI & VII Complete,SAT,Data East,Data East,,,,,,,,,,31st May 96,,Role-Playing
53482,Wizardry VII: Crusaders of the Dark Savant,PC,Unknown,Sir-Tech,,,,,,,,,,,,Role-Playing
53483,Wizardry XTH: Academy of Frontier,PS2,Michaelsoft,MichaelSoft,,,,,,,,,,24th Feb 05,,Role-Playing
53484,Wizardry: Bane of the Cosmic Forge,PC,Sirtech,Sir-Tech Software Inc.,,,,,,,,,,01st Jan 90,,Role-Playing
53485,Wizardry: Boukyaku no Isan,DS,Genterprise,Genterprise,,,,,,,,,,29th Jul 10,,Role-Playing
53486,Wizardry: Crusaders of the Dark Savant,PC,Unknown,"Sir-tech Software, Inc.",,,,,,,,,,01st Oct 92,,Role-Playing
53487,Wizardry: Dimguil,PS,ASCII Entertainment,Soliton,,,,,,,,,,20th Apr 00,,Role-Playing
53488,Wizardry: Knight of Diamonds - The Second Scenario,NES,ASCII Entertainment,Game Studio,,,,,,,,,,01st Apr 92,,Role-Playing
53489,Wizardry: Knight of Diamonds - The Second Scenario,MS,Unknown,"Sir-tech Software, Inc.",,,,,,,,,,,,Role-Playing
53490,Wizardry: Labyrinth of Lost Souls,PSN,Xseed Games,Acquire,,7.5,,,,,,,,02nd Jun 11,,Role-Playing
53491,Wizardry: Legacy of Llylgamyn - The Third Scenario,NES,ASCII Entertainment,"Sir-tech Software, Inc.",,,,,,,,,,21st Feb 89,,Role-Playing
53492,Wizardry: Llylgamyn Saga,SAT,Locus,Soliton,,,,,,,,,,26th Nov 98,,Role-Playing
53493,Wizardry: New Age of Llylgamyn,PS,Locus,Thunder Stone Japan,,,,,,,,,,28th Oct 99,,Role-Playing
53494,Wizardry: Proving Grounds of the Mad Overlord,GB,ASCII Entertainment,ASCII Entertainment,,,,,,,,,,23rd Feb 01,,Role-Playing
53495,Wizardry: Proving Grounds of the Mad Overlord,PC,Sirtech,"Sirtech Software, Inc.",,,,,,,,,,01st Jan 84,,Role-Playing
53496,Wizardry: Proving Grounds of the Mad Overlord,NES,ASCII Entertainment,Game Studio,,,,,,,,,,01st Jan 87,,Role-Playing
53497,Wizardry: Proving Grounds of the Mad Overlord,MS,Unknown,"Sir-tech Software, Inc.",,,,,,,,,,,,Role-Playing
53498,Wizardry: Seimei no Setsu,DS,Genterprise,Genterprise,,,,,,,,,,19th Nov 09,,Role-Playing
53499,Wizardry: Torawareshi Bourei no Machi,PSN,Acquire,Acquire,,,,,,,,,,27th Jan 11,,Role-Playing
