Rank,Name,Platform,Publisher,Developer,VGChartz Score,Critic Score,User Score,Total Shipped,Sales NA,Sales PAL,Sales JP,Sales Other,Sales Global,Release Date,Last Update,Genre
23400,Pro Cycling Season 2010: Le Tour de France,PSP,Focus Home Interactive,Cyanide Studio,,,,,,0.00m,,0.00m,0.00m,09th Jul 10,,Sports
23401,Shellshock: Nam 67,PC,Eidos Interactive,Guerrilla Games,,,,,,0.00m,,0.00m,0.00m,14th Sep 04,03rd Feb 18,Shooter
23402,Top Trumps: Horror & Predators,DS,Ubisoft,Ubisoft,,,,,,0.00m,,0.00m,0.00m,12th Oct 07,,Strategy
23403,Zero Time Dilemma,PSV,Spike Chunsoft,Unknown,,,,,,0.00m,,0.00m,0.00m,30th Jun 16,,Action
23404,Downtown Secrets,PC,Mastertronic,Big Fish Games,,,,,,0.00m,,0.00m,0.00m,16th Mar 12,01st May 19,Adventure
23405,M.U.D. TV,PC,Kalypso,Realmforge Studios,,,,,,0.00m,,0.00m,0.00m,19th Mar 10,,Strategy
23406,Ready Steady Cook: The Game,DS,Mindscape,Mindscape,,,,,,0.00m,,0.00m,0.00m,14th Aug 09,,Simulation
23407,Red Faction,PC,THQ,Volition Inc.,,8.1,,,,0.00m,,,0.00m,17th Sep 01,,Shooter
23408,Tarr Chronicles,PC,CDV Software Entertainment,Quazar Studio,,,,,,0.00m,,0.00m,0.00m,18th Sep 07,,Shooter
23409,Disney Sports Snowboarding,GBA,Konami,Konami,,5.1,,,0.00m,0.00m,,,0.00m,05th Feb 03,,Sports
23410,Freestyle Street Soccer,XB,Acclaim Entertainment,Silicon Dreams,,,,,0.00m,0.00m,,,0.00m,25th Mar 04,,Sports
23411,Hired Guns: The Jagged Edge,PC,Game Factory,GFI Russia,,,,,,0.00m,,0.00m,0.00m,19th Oct 07,,Strategy
23412,Keepsake,PC,The Adventure Company,Wicked Studios,,,,,,0.00m,,0.00m,0.00m,31st Mar 06,,Adventure
23413,Mace Griffin: Bounty Hunter,PC,Mumbo Jumbo,Warthog,,,,,,0.00m,,,0.00m,07th Jan 04,,Shooter
23414,Pariah,PC,Groove Games,Digital Extremes,,,,,,0.00m,,,0.00m,03rd May 05,,Shooter
23415,The Clockwork Man,PC,Unknown,Total Eclipse,,,,,,0.00m,,0.00m,0.00m,10th Aug 11,,Puzzle
23416,The Crown of Midas,Wii,Unknown,Funbox Media,,,,,,0.00m,,0.00m,0.00m,04th Nov 11,,Adventure
23417,X-Blades,PC,SouthPeak Interactive,Gaijin Entertainment,,6.4,,,,0.00m,,,0.00m,10th Feb 09,,Action
23418,Zero Escape: Virtue's Last RewardRead the review,PSV,Aksys Games,ChunSoft,9.0,,,,,0.00m,,0.00m,0.00m,23rd Oct 12,25th Apr 19,Visual Novel
23419,Bliss Island,PSP,Codemasters,PomPom Games,,,,,,0.00m,,0.00m,0.00m,08th Dec 06,,Puzzle
23420,Daredevil,GBA,Encore,Griptonite Games,,5.3,,,0.00m,0.00m,,,0.00m,02nd Feb 03,,Action
23421,Rise of the Guardians: The Video Game,DS,D3Publisher,Torus Games Pty. Ltd.,,,,,,0.00m,,,0.00m,20th Nov 12,25th Apr 19,Action-Adventure
23422,Sam & Max Hit the Road,PC,LucasArts,LucasArts,,9.0,,,,0.00m,,,0.00m,01st Jan 93,,Adventure
23423,Silent Hill: Homecoming,PC,Konami,Double Helix Games,,,,,,0.00m,,0.00m,0.00m,06th Nov 08,,Action
23424,Throne of Darkness,PC,Sierra Entertainment,Click Entertainment,,,,,,0.00m,,,0.00m,24th Sep 01,,Role-Playing
23425,Anachronox,PC,Eidos Interactive,Ion Storm Inc.,,,,,,0.00m,,,0.00m,25th Jun 01,,Role-Playing
23426,Comanche 4,PC,NovaLogic,NovaLogic,,,,,,0.00m,,,0.00m,12th Nov 01,,Simulation
23427,Freedom Force vs The 3rd Reich,PC,Sierra Entertainment,Irrational Games,,,,,,0.00m,,,0.00m,08th Mar 05,,Role-Playing
23428,Hulk,PC,Universal Interactive,Radical Entertainment,,,,,,0.00m,,,0.00m,27th May 03,,Action
23429,Skate Park City,PSP,Midas Interactive Entertainment,Zeroscale,,,,,,0.00m,,,0.00m,04th Jul 08,,Sports
23430,Super Smash Bros.,VC,Nintendo,HAL Laboratory,,,,,,0.00m,,,0.00m,21st Dec 09,,Fighting
23431,Tennis Masters,DS,System 3 Arcade Software,System 3 Software,,,,,,0.00m,,,0.00m,23rd Feb 07,,Sports
23432,Total Overdose: A Gunslinger's Tale in Mexico,PC,Eidos Interactive,Deadline Games,,,,,,0.00m,,,0.00m,27th Sep 05,,Shooter
23433,Truckin' Collection,PC,Excalibur Publishing Limited,Excalibur Publishing Ltd.,,,,,,0.00m,,,0.00m,26th Sep 14,25th Apr 19,Simulation
23434,UFO: Aftermath,PC,Unknown,Altar Interactive,,,,,,0.00m,,,0.00m,15th Oct 03,,Strategy
23435,Urban Yeti,GBA,Telegames,Cave Barn,,,,,0.00m,0.00m,,,0.00m,16th Aug 02,,Adventure
23436,WarBirds: Dogfights,PC,iEntertainment Network,iEntertainment Network,,,,,,0.00m,,,0.00m,18th Feb 10,,Simulation
23437,18 Wheels of Steel: Haulin',PC,ValuSoft,SCS Software,,,,,,0.00m,,,0.00m,08th Dec 06,,Racing
23438,MDK2,PC,Interplay,BioWare Corp.,,8.5,,,,0.00m,,,0.00m,31st May 00,,Shooter
23439,MechWarrior 4: Vengeance,PC,Microsoft,FASA Studio,,,,,,0.00m,,,0.00m,23rd Nov 00,,Simulation
23440,My Baby and Me,Wii,Unknown,,,,,,,0.00m,,,0.00m,,,Misc
23441,Of Orcs and Men,X360,Focus Home Interactive,Cyanide Studio,,,,,,0.00m,,,0.00m,11th Oct 12,02nd Jan 19,Action
23442,Sherlock Holmes: The Awakened,PC,Focus Home Interactive,Frogwares,,6.0,,,,0.00m,,,0.00m,01st Mar 07,,Adventure
23443,Top Spin 2,PC,2K Sports,Aspyr,,6.8,,,,0.00m,,,0.00m,13th Jun 07,,Sports
23444,Dead Reefs,PC,The Adventure Company,Streko-Graphics Inc.,,,,,,0.00m,,,0.00m,03rd Jul 07,,Adventure
23445,Disney Sports Motocross,GBA,Konami,Konami,,5.2,,,0.00m,,,,0.00m,31st Mar 03,,Racing
23446,Elebits: The Adventures of Kai and Zero,DS,Konami,Konami,,7.4,,,0.00m,,,,0.00m,06th Jan 09,,Action
23447,Jig-a-Pix: Love is...,DS,Zushi Games,Zushi Games,,,,,,0.00m,,,0.00m,05th Feb 10,,Puzzle
23448,Looney Tunes Double Pack: Dizzy Driving / Acme Antics,GBA,Majesco,Warner Bros. Interactive Entertainment,,,,,0.00m,,,,0.00m,01st Oct 05,,Misc
23449,Mary-Kate and Ashley: Sweet 16 - Licenced to Drive,GBA,Acclaim Entertainment,Powerhead Games,,,,,0.00m,,,,0.00m,28th Oct 02,,Misc
23450,"Mind, Body & Soul: Blend It!",DS,505 Games,Crush Digital,,,,,,0.00m,,,0.00m,23rd Apr 10,,Puzzle
23451,Ride! Carnival Tycoon,PC,ValuSoft,ValuSoft,,,,,,0.00m,,,0.00m,01st Aug 07,,Strategy
23452,Shinobido: Tales of the Ninja,PSP,Sony Computer Entertainment,Acquire,,,,,,0.00m,,,0.00m,09th Feb 07,,Action
23453,Tactical Ops: Assault on Terror,PC,Atari,Kamehan Studios,,,,,,0.00m,,,0.00m,24th Apr 02,,Shooter
23454,World in Conflict: Soviet Assault,PC,Ubisoft,Massive Entertainment / Swordfish Studios,,6.1,,,,0.00m,,,0.00m,10th Mar 09,,Strategy
23455,1Path,And,Bulkypix,Unknown,,,,,,,,,,02nd Mar 14,,Misc
23456,A Fistful of Gun,PC,Devolver Digital,Devolver Digital,,,,,,,,,,01st Jul 15,,Action
23457,Akaya Akashiya Ayakashino,PSP,Unknown,Unknown,,,,,,,,,,13th Feb 14,,Misc
23458,Chain Chronicle,And,Sega,Unknown,,,,,,,,,,17th Aug 13,,Misc
23459,Crumpets,And,Bulkypix,Bulkypix,,,,,,,,,,18th Jun 14,,Action
23460,Mahjong World Contest,PS3,8Floor,Unknown,,,,,,,,,,24th Feb 14,,Misc
23461,Mahjong World Contest,OSX,8Floor,Unknown,,,,,,,,,,03rd Dec 12,,Misc
23462,Mahjong World Contest,PC,8Floor,Unknown,,,,,,,,,,03rd Dec 12,,Misc
23463,Mahjong World Contest,PSV,8Floor,Unknown,,,,,,,,,,08th Jan 14,,Misc
23464,MechRunner,OSX,Spark Plug Games,Unknown,,,,,,,,,,01st Jan 15,,Misc
23465,MechRunner,PC,Spark Plug Games,Unknown,,,,,,,,,,01st Jan 15,,Misc
23466,MechRunner,PSV,Spark Plug Games,Unknown,,,,,,,,,,01st Jan 15,,Misc
23467,MechRunner,PS4,Spark Plug Games,Unknown,,,,,,,,,,01st Jan 15,,Misc
23468,Skyforge,PC,MY.COM,Unknown,,,,,,,,,,01st Jan 15,,Misc
23469,Swordsman Online,PC,Perfect World Entertainment,Perfect World Entertainment,,,,,,,,,,01st Jan 15,,Role-Playing
23470,TowerFall,Ouya,Unknown,Unknown,,,,,,,,,,25th Jun 13,,Misc
23471,TowerFall,PS4,Unknown,Unknown,,,,,,,,,,11th Mar 14,,Misc
23472,Warlock 2: The Exiled,PC,Paradox Interactive,Unknown,,,,,,,,,,10th Apr 14,,Misc
23473,World of Speed,PC,MY.COM,Unknown,,,,,,,,,,01st Jan 15,,Misc
23474,#IDARB,XOne,Other Ocean Interactive,Other Ocean Interactive,,,,,,,,,,01st Feb 15,,Action
23475,#killallzombies,PS4,Beatshapers,Beatshapers,,,,,,,,,,01st Jan 15,21st Sep 18,Action
23476,'70s Robot Anime: Geppy-X,PS,Aroma,Aroma,,,,,,,,,,27th May 99,,Shooter
23477,'99 Koshien,PS,Magical Company,Magical Company,,,,,,,,,,17th Jun 99,,Sports
23478,'Splosion ManRead the review,XBL,Twisted Pixel Games,Twisted Pixel Games,8.0,8.4,,,,,,,,22nd Jul 09,,Platform
23479,(c-12) Final Resistance,PS,Sony Computer Entertainment,SCEE Cambridge,,6.5,,,,,,,,22nd Jul 02,20th Apr 18,Shooter
23480,...Iru!,PS,Takara,Takara,,,,,,,,,,26th Mar 98,,Adventure
23481,.deTuned,PSN,Sony Computer Entertainment,.theprodukkt,,4.5,,,,,,,,15th Oct 09,,Misc
23482,.hack//fragment,PC,Namco Bandai,CyberConnect2 / ArtDink,,,,,,,,,,01st Nov 05,,Role-Playing
23483,.hack//G.U. Last Recode,PC,Namco Bandai Games,CyberConnect2,,,,,,,,,,01st Jan 18,10th Jun 18,Role-Playing
23484,0 day Attack on Earth,XBL,Square Enix,Gulti,,4.2,,,,,,,,23rd Dec 09,,Shooter
23485,0 Kara no Shogi: Shogi Youchien Ayumi Kumi R,PS,Affect,Affect,,,,,,,,,,10th Aug 00,,Misc
23486,0 Kara no Shogi: Shogi Youchien Ayumi Kumi R,PSN,Affect,Affect,,,,,,,,,,11th Aug 10,,Misc
23487,007 Legends,Mob,Activision,Eurocom,,,,,,,,,,02nd Nov 12,16th Oct 18,Shooter
23488,007: License To Kill,PC,Domark Software,Unknown,,,,,,,,,,20th Apr 89,,Action
23489,007: The World is not Enough,GB,Electronic Arts,2n Productions,,,,,,,,,,11th Sep 01,,Action
23490,007: Tomorrow Never Dies / The World is not Enough,PS,Electronic Arts,Black Ops Entertainment,,,,,,,,,,13th Sep 02,,Shooter
23491,0x10c,PC,Unknown,Unknown,,,,,,,,,,01st Jan 14,,Misc
23492,0x10c,OSX,Unknown,Unknown,,,,,,,,,,01st Jan 14,,Misc
23493,1 on 1,PS,Jorudan,Jorudan,,,,,,,,,,26th Nov 98,,Sports
23494,1 on 1,PSN,Jorudan,Jorudan,,,,,,,,,,24th Sep 09,,Sports
23495,10 Days Under the Sea,PC,Alawar Entertainment,FlyWheel Games,,,,,,,,,,01st Nov 08,,Puzzle
23496,10 Pin Bowling,GB,Majesco,Morning Star Multimedia,,,,,,,,,,10th Sep 99,,Sports
23497,10 Talismans,PC,Red Mile Entertainment,Nevosoft,,,,,,,,,,07th Sep 06,,Puzzle
23498,"10,000 Games",PC,Viva Media,Unknown,,,,,,,,,,10th May 07,,Action
23499,10-Yard Fight,NES,Nintendo,Irem Software Engineering,,,,,,,,,,18th Oct 85,,Sports
23500,10.000 Bullets,PS2,505 Games,Blue Moon Studio,,,,,,,,,,06th Oct 05,,Action
23501,100 Bullets,PS3,D3 Publisher,D3 Publisher,,,,,,,,,,31st Dec 00,,Action
23502,100 Bullets,PSP,Unknown,Unknown,,,,,,,,,,,,Shooter
23503,100 Doors 2013,And,Gipnetix Games,Unknown,,,,,,,,,,07th Dec 12,,Misc
23504,100 Doors 3,And,MPI Games,Unknown,,,,,,,,,,30th May 14,,Action
23505,100 DOORS : HELL PRISON ESCAPE,And,100 Gates,Unknown,,,,,,,,,,27th Sep 14,,Action
23506,100 Doors Brain Teasers,And,Unknown,Unknown,,,,,,,,,,16th Aug 14,,Action
23507,100 Doors Seasons - Part 1,And,Unknown,Unknown,,,,,,,,,,07th Jan 14,,Action
23508,100 Doors Seasons - Part 2,And,Unknown,Unknown,,,,,,,,,,11th Jul 14,,Action
23509,100 Doors: Floors Escape,And,100 Gates,Unknown,,,,,,,,,,14th Aug 14,,Puzzle
23510,100 Manyen Quiz Hunter,PS,FPS,FPS,,,,,,,,,,23rd Dec 98,,Misc
23511,"100 Washitsu ""room escape game""",And,Unknown,Unknown,,,,,,,,,,15th Dec 14,,Action
23512,100 Wiki Quiz,And,Unknown,Unknown,,,,,,,,,,15th Jun 15,,Action
23513,100 Years' War,PC,Unknown,Internet Gaming Gate,,,,,,,,,,,,Role-Playing
23514,100-Yen Gomibako,PSN,Unknown,SCEI,,,,,,,,,,,,Action
23515,1000 Games,PC,Avanquest Software,Unknown,,,,,,,,,,31st Jan 06,,Action
23516,1000 Tiny Claws,PSN,Mediatonic,Mediatonic,,,,,,,,,,04th Oct 11,,Action
23517,1001 Blockbusters,DSiW,SelectSoft,SelectSoft,,7.0,,,,,,,,13th Oct 11,,Puzzle
23518,1001 Crystal Mazes Collection,DSiW,Teyon Entertainment,Teyon Entertainment,,,,,,,,,,03rd May 10,,Puzzle
23519,1001 Nights: The Adventures of Sindbad,MS,Unknown,"Alawar Entertainment, Inc.",,,,,,,,,,,,Adventure
23520,1001 Nights: The Adventures of Sindbad,PSP,Alawar Entertainment,Unknown,,,,,,,,,,18th Oct 11,,Misc
23521,1001 Nights: The Adventures of Sindbad,PC,Unknown,Unknown,,,,,,,,,,,,Misc
23522,1001 Spikes,WiiU,Nicalis,Nicalis,,,,,,,,,,03rd Jun 14,27th Jan 18,Action
23523,101 Airborne: The Airborne Invasion of Normandy,PC,Empire Interactive,Empire Interactive,,,,,,,,,,30th Sep 98,,Strategy
23524,101 Dolphin Pets,DSiW,Teyon Entertainment,Teyon Entertainment,,,,,,,,,,31st Jan 11,,Simulation
23525,101 Drinking Games,And,G5 Entertainment,Unknown,,,,,,,,,,16th Jan 14,,Misc
23526,101 MiniGolf World,DSiW,Teyon Entertainment,Teyon Entertainment,,,,,,,,,,15th Mar 10,,Sports
23527,101 Penguin Pets 3D,3DS,SelectSoft,Unknown,,,,,,,,,,17th Oct 13,,Misc
23528,101 Pinball World,DSi,SelectSoft,Unknown,,,,,,,,,,12th Jan 12,,Misc
23529,101 Pony Pets 3D,3DS,SelectSoft,Teyon Entertainment,,,,,,,,,,24th Jul 14,,Simulation
23530,101 Shark Pets,DSiW,Teyon Entertainment,Teyon Entertainment,,,,,,,,,,05th Jul 10,,Simulation
23531,101-in-1 Explosive Megamix,WW,Unknown,Nordcurrent,,2.5,,,,,,,,,,Puzzle
23532,101-in-1 Megamix,PSN,Nordcurrent,Nordcurrent,,,,,,,,,,21st Sep 10,,Misc
23533,"10101: ""Will"" the Starship",PS,Sound Technology,Sound Technology,,,,,,,,,,06th Nov 97,,Adventure
23534,1080° Avalanche,GC,Nintendo,Nintendo Software Technology Corporation,,,,,,,,,,01st Dec 03,,Sports
23535,1080º: TenEighty  Snowboarding,VC,Nintendo,Nintendo EAD,,,,,,,,,,28th Jan 08,,Sports
23536,1100AD: Domination,PC,Nikita,Amber Studio,,,,,,,,,,15th Jul 14,,Strategy
23537,12Riven: The Psi-Climinal of Integral,PC,CyberFront,KID Corporation,,,,,,,,,,04th Apr 08,,Adventure
23538,13-Sai no Hello Work DS,DS,Digital Works Entertainment,Digital Works Entertainment,,,,,,,,,,29th May 08,,Misc
23539,1337 Ship Deathmatch,XBL,Microsoft,LocoPuyo,,,,,,,,,,20th Aug 09,,Shooter
23540,15 Puzzle,XBL,Microsoft,Snowcap Games,,,,,,,,,,28th Aug 09,,Puzzle
23541,1500DS Spirits Vol. 10: Igo,DS,Tasuke,Tasuke,,,,,,,,,,15th May 08,,Misc
23542,1500DS Spirits Vol. 1: Mahjong,DS,Tasuke,Tasuke,,,,,,,,,,09th Aug 07,,Misc
23543,1500DS Spirits Vol. 2: Shogi,DS,Tasuke,Tasuke,,,,,,,,,,09th Aug 07,,Misc
23544,1500DS Spirits Vol. 3: Block Kuzushi,DS,Tasuke,Tasuke,,,,,,,,,,09th Aug 07,,Puzzle
23545,1500DS Spirits Vol. 4: Reversi,DS,Tasuke,Tasuke,,,,,,,,,,09th Aug 07,,Misc
23546,1500DS Spirits Vol. 5: Hanafuda,DS,Tasuke,Tasuke,,,,,,,,,,09th Aug 07,,Misc
23547,1500DS Spirits Vol. 6: Trump,DS,Tasuke,Tasuke,,,,,,,,,,22nd Nov 07,,Misc
23548,1500DS Spirits Vol. 7: Chess,DS,Tasuke,Tasuke,,,,,,,,,,22nd Nov 07,,Misc
23549,1500DS Spirits Vol. 8: Darts,DS,Tasuke,Tasuke,,,,,,,,,,22nd Nov 07,,Sports
23550,1500DS Spirits Vol. 9: 2 Nin-uchi Mahjong,DS,Tasuke,Tasuke,,,,,,,,,,22nd Nov 07,,Misc
23551,1500DS Spirits: Mahjong V,DS,Tasuke,Tasuke,,,,,,,,,,03rd Dec 09,,Misc
23552,1500DS Spirits: Shogi V,DS,Tasuke,Tasuke,,,,,,,,,,03rd Dec 09,,Misc
23553,1552 Tenka Dairan,PCE,ASK,ASK,,,,,,,,,,16th Jul 93,,Strategy
23554,15DicePuzzle,PC,Unknown,Unknown,,,,,,,,,,01st Jan 15,,Misc
23555,15DicePuzzle,OSX,Unknown,Unknown,,,,,,,,,,01st Jan 15,,Misc
23556,16 Shot! Shooting Watch,DSiW,Hudson Soft,Hudson Soft,,,,,,,,,,14th Jun 10,,Action
23557,1701 A.D. Gold Edition,PC,Aspyr,Related Designs,,7.9,,,,,,,,24th Jul 08,,Simulation
23558,1701 A.D.: The Curse of the Dragon,PC,Sunflowers,Related Designs,,,,,,,,,,25th Oct 07,,Simulation
23559,18 Card Games,DS,Rondomedia,Foreign Media Games,,,,,,,,,,16th Nov 10,,Misc
23560,18 Wheeler: American Pro Trucker,DC,Sega,Sega-AM2,,7.4,,,,,,,,22nd May 01,,Racing
23561,18 Wheels of Steel: Across America,PC,ValuSoft,Sunstorm Interactive,,,,,,,,,,01st Jan 03,,Racing
23562,18 Wheels of Steel: Big City Rigs,PC,ValuSoft,ValuSoft,,,,,,,,,,01st Apr 09,,Racing
23563,18 Wheels of Steel: Gold Edition,PC,Rondomedia,Various,,,,,,,,,,26th Jan 09,,Racing
23564,18 Wheels of Steel: Pedal to the Metal,PC,ValuSoft,SCS Software,,,,,,,,,,30th Aug 04,,Racing
23565,1830: Railroads & Robber Barons,PC,Avalon Interactive,SimTex,,,,,,,,,,01st Jan 95,,Simulation
23566,1849,OSX,Unknown,Unknown,,,,,,,,,,01st Jul 14,,Misc
23567,1849,PC,Unknown,Unknown,,,,,,,,,,01st Jul 14,,Misc
23568,1869,PC,Unknown,Max Design,,,,,,,,,,01st Jan 92,,Simulation
23569,18th Gate,3DS,CIRCLE Entertainment,Unknown,,,,,,,,,,25th Oct 12,,Misc
23570,1914: Shells of Fury,PC,Astragon,Rondomedia,,,,,,,,,,14th Aug 07,,Simulation
23571,1914: The Great War,PC,JoWood Productions,TriNode,,,,,,,,,,08th Sep 02,,Strategy
23572,1941: Counter Attack,PCE,Hudson Soft,Capcom,,,,,,,,,,22nd Aug 91,,Shooter
23573,1942,GB,Capcom,Digital Eclipse,,,,,,,,,,30th Apr 00,,Shooter
23574,1942 (Arcade),VC,Capcom,Capcom,,,,,,,,,,24th Jan 11,,Shooter
23575,1942: Joint StrikeRead the review,PSN,Capcom,Backbone Entertainment,6.6,7.0,,,,,,,,24th Jul 08,,Shooter
23576,1942: Joint StrikeRead the review,XBL,Capcom,Backbone Entertainment,6.6,6.9,,,,,,,,23rd Jul 08,,Shooter
23577,1942: The Pacific Air War,PC,Microprose,"MicroProse Software, Inc.",,,,,,,,,,01st Jan 94,,Simulation
23578,1943 Kai,PCE,Naxat Soft,Capcom,,,,,,,,,,22nd Mar 91,,Shooter
23579,1943: The Battle of Midway,NES,Capcom,Capcom,,,,,,,,,,01st Oct 88,,Shooter
23580,1950s Lawn Mower Kids,DSiW,Unknown,Zordix AB,,4.5,,,,,,,,03rd Nov 11,,Action
23581,1954: AlcatrazRead the review,PC,Unknown,Daedalic Entertainment,6.3,,,,,,,,,01st Jan 14,01st Jan 18,Adventure
23582,19:03 Ueno Hatsu Yakou Ressha,PS,Visit,Visit,,,,,,,,,,04th Mar 99,,Adventure
23583,1nsane,PC,Codemasters,Codemasters,,,,,,,,,,05th Feb 01,,Racing
23584,2 Days to Vegas,X360,Unknown,Steel Monkeys,,,,,,,,,,,,Action
23585,2 Days to Vegas,PC,Unknown,Steel Monkeys,,,,,,,,,,,,Action
23586,2 Days to Vegas,PS3,Unknown,Steel Monkeys,,,,,,,,,,,,Action
23587,2 Fast 4 Gnomz,3DS,QubicGames,Unknown,,,,,,,,,,01st Nov 12,,Misc
23588,2 Fast 4 Gnomz,Wii,QubicGames,Unknown,,,,,,,,,,23rd Feb 12,,Misc
23589,2 Games in 1 Double Pack: Finding Nemo / Monsters Inc.,3DS,Ghostlight,Unknown,,,,,,,,,,09th May 13,,Misc
23590,2 Games in 1 Double Pack: Scooby-Doo and the Cyber Chase / Scooby-Doo! Mystery Mayhem,GBA,THQ,Software Creations / Artificial Mind and Movement,,,,,,,,,,08th Mar 05,,Misc
23591,2 Games in 1: Columns Crown & ChuChu Rocket!,GBA,Sega,Sega,,,,,,,,,,11th Nov 05,,Puzzle
23592,2 Games in 1: Finding Nemo & Finding Nemo: The Continuing Adventures,GBA,THQ,Vicarious Visions / Altron,,,,,,,,,,21st Oct 05,,Action
23593,2 Games in 1: Finding Nemo & The Incredibles,GBA,Unknown,Vicarious Visions / Helixe,,,,,,,,,,31st Dec 20,,Action
23594,2 Games in 1: GT 3 Advance: Pro Concept Racing & MotoGP,GBA,THQ,THQ,,,,,,,,,,22nd Oct 04,,Sports
23595,2 Games in 1: LEGO Knights' Kingdom + Bionicle,GBA,THQ,Razorback Developments / Mobius Entertainment,,,,,,,,,,31st May 05,,Action
23596,2 Games in 1: Sonic Advance & Sonic Battle,GBA,THQ,Sega,,,,,,,,,,16th Nov 05,,Misc
23597,2 Games in 1: Sonic Pinball Party & Sonic Battle,GBA,Sega,Sega,,,,,,,,,,26th Jan 06,,Misc
23598,2 Games in 1: SpongeBob SquarePants: SuperSponge & Rugrats Go Wild,And,"Days Of Wonder, Inc.",Unknown,,,,,,,,,,01st Jan 14,,Misc
23599,2 Games in 1: The Incredibles + Finding Nemo,GC,THQ,Heavy Iron Studios / Traveller's Tales,,,,,,,,,,23rd Mar 06,,Misc
23600,2 Games in 1: The Incredibles + Finding Nemo,And,Electronic Arts,Unknown,,,,,,,,,,22nd Mar 11,,Misc
23601,2 Games in 1: The SpongeBob SquarePants Movie / Battle for Bikini Bottom,GC,THQ,Heavy Iron Studios,,,,,,,,,,23rd Mar 06,,Platform
23602,2 Games in 1: The SpongeBob SquarePants Movie / Tak 2: The Staff of Dreams,GC,THQ,Heavy Iron Studios / Avalanche Software,,,,,,,,,,23rd Mar 06,,Platform
23603,2-for-1 Power Pack: Winter Blast/Summer Sports 2,Wii,Destineer,Destineer,,,,,,,,,,07th Jul 10,,Sports
23604,20-Seiki Alice,PC,Alice Soft,Alice Soft,,,,,,,,,,07th Dec 00,,Adventure
23605,2002 FIFA World Cup,PS,EA Sports,EA Canada,,6.8,,,,,,,,30th Apr 02,,Sports
23606,2002 FIFA World Cup,PC,EA Sports,EA Canada,,,,,,,,,,30th Apr 02,,Sports
23607,200V Challenge Spirit Mahjong,DSiW,Tasuke,Tasuke,,,,,,,,,,09th Sep 09,,Misc
23608,2010 FIFA World Cup South Africa,PSN,EA Sports,EA Canada,,6.8,,,,,,,,29th Apr 10,,Sports
23609,2048,3DS,Cosmigo,Ketchapp,,,,,,,,,,19th Jun 14,,Puzzle
23610,2060 Cyber Racer,XBL,Microsoft,R3dDr4g0n,,,,,,,,,,03rd Jun 09,,Racing
23611,2064: Read Only Memories,PSV,MidBoss,MidBoss,,,,,,,,,,09th Dec 17,18th Dec 17,Adventure
23612,2064: Read Only Memories,PS4,MidBoss,MidBoss,,,,,,,,,,17th Jan 17,13th Apr 19,Adventure
23613,2064: Read Only Memories,PC,MidBoss,MidBoss,,,,,,,,,,06th Oct 15,13th Apr 19,Adventure
23614,20Q,PSN,Unknown,20Q. Net Inc.,,,,,,,,,,20th Apr 11,,Misc
23615,20th Century Video Almanac,3DO,Software Toolworks,Software Toolworks,,,,,,,,,,01st Jan 93,,Misc
23616,21 Emon: Mezase! Hotel Ou,PCE,NEC Interchannel,NEC Interchannel,,,,,,,,,,16th Dec 94,,Misc
23617,2176 Supernova Storm,XBL,Microsoft,BenS1,,,,,,,,,,10th Feb 09,,Shooter
23618,21: Blackjack,DSiW,Digital Leisure Inc.,Digital Leisure Inc.,,,,,,,,,,15th Nov 10,,Misc
23619,21: TwoOne,DC,Princess Soft,Princess Soft,,,,,,,,,,27th Dec 01,,Adventure
23620,221 B Baker St.,PC,Unknown,"IntelliCreations, Inc., Pacific Softech Inc.",,,,,,,,,,01st Jan 86,,Adventure
23621,2400 A.D.,PC,Origin Systems,"Origin Systems, Inc.",,,,,,,,,,01st Jan 87,,Adventure
23622,25 to Life,PC,Eidos Interactive,Avalanche Software / Ritual Entertainment,,,,,,,,,,17th Jan 06,,Shooter
23623,250 Mannin no KanKen: Wii de Tokoton Kanji Nou,Wii,IE Institute,IE Institute,,,,,,,,,,31st Jul 08,,Misc
23624,27 Ball Funky Pool,XBL,Microsoft,Maximinus,,,,,,,,,,04th Aug 11,,Sports
23625,2999 Game Kids,PS,Sony Computer Entertainment,SCEI,,,,,,,,,,23rd Dec 98,,Misc
23626,2D Math Panic,XBL,Microsoft,OnekSoft Games,,,,,,,,,,11th Sep 11,,Misc
23627,2Dark,PC,Unknown,Unknown,,,,,,,,,,01st Jan 15,,Action
23628,2GoVids Rachel Star Stunt Show,XBL,Microsoft,GoVids,,,,,,,,,,16th Sep 09,,Misc
23629,2Puzzle It: Fantasy,DSiW,Unknown,Neuland Multimedia,,,,,,,,,,09th Jul 10,,Puzzle
23630,2win Ghost,XBL,Microsoft,Paineert,,,,,,,,,,20th Feb 09,,Misc
23631,2XL MX OffroadRead the review,iOS,Unknown,"2XL Games, Inc.",8.0,,,,,,,,,,,Racing
23632,2XL Supercross,PC,2XL Games,2XL Games,,,,,,,,,,06th Apr 10,,Racing
23633,2Xtreme,PSN,Sony Computer Entertainment,SCEA,,,,,,,,,,02nd May 07,,Sports
23634,3 Count Bout,NG,SNK,SNK Corporation,,,,,,,,,,23rd Apr 93,,Fighting
23635,3 Count Bout,VC,D4 Enterprise,SNK Corporation,,,,,,,,,,17th May 11,,Fighting
